Unnamed: 0,locations,timeOfDay,stayTime,locationType,placeID,randomized_stay_time,new_place_types
2091,Kailasanathar Swamy Kovil,Night,180,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,169.8268759,"hindu_temple,place_of_worship,point_of_interest,establishment"
1260,Kailasanathar Swamy Kovil,Evening,45,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,23.09478786,"hindu_temple,place_of_worship,point_of_interest,establishment"
2877,Kailasanathar Swamy Kovil,Morning,90,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,101.113624,"hindu_temple,place_of_worship,point_of_interest,establishment"
3170,Kailasanathar Swamy Kovil,Evening,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,121.5956228,"hindu_temple,place_of_worship,point_of_interest,establishment"
3171,Kailasanathar Swamy Kovil,Night,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,118.8149365,"hindu_temple,place_of_worship,point_of_interest,establishment"
3186,Kailasanathar Swamy Kovil,Morning,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,107.0796656,"hindu_temple,place_of_worship,point_of_interest,establishment"
1261,Kailasanathar Swamy Kovil,Night,60,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,59.27792369,"hindu_temple,place_of_worship,point_of_interest,establishment"
3187,Kailasanathar Swamy Kovil,Evening,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,136.1447907,"hindu_temple,place_of_worship,point_of_interest,establishment"
3188,Kailasanathar Swamy Kovil,Night,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,119.232969,"hindu_temple,place_of_worship,point_of_interest,establishment"
667,Kailasanathar Swamy Kovil,Morning,60,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,58.48713771,"hindu_temple,place_of_worship,point_of_interest,establishment"
668,Kailasanathar Swamy Kovil,Evening,60,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,61.43207454,"hindu_temple,place_of_worship,point_of_interest,establishment"
669,Kailasanathar Swamy Kovil,Night,60,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,47.3446156,"hindu_temple,place_of_worship,point_of_interest,establishment"
2492,Kailasanathar Swamy Kovil,Morning,90,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,94.67691031,"hindu_temple,place_of_worship,point_of_interest,establishment"
2731,Kailasanathar Swamy Kovil,Evening,90,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,84.02474335,"hindu_temple,place_of_worship,point_of_interest,establishment"
3202,Kailasanathar Swamy Kovil,Morning,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,127.438736,"hindu_temple,place_of_worship,point_of_interest,establishment"
3203,Kailasanathar Swamy Kovil,Evening,120,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,119.6644272,"hindu_temple,place_of_worship,point_of_interest,establishment"
2867,Kailasanathar Swamy Kovil,Morning,90,Religious Site,ChIJ29ux5BlZ4joRqIYssICvt2w,89.98902307,"hindu_temple,place_of_worship,point_of_interest,establishment"
2822,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,93.19113848,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2769,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,102.4240267,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2541,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,73.98079353,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2973,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,116.2266722,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2974,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,125.1253772,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3601,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,103.620702,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2779,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,102.5404941,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2780,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,81.30429655,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2757,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,109.4380771,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1712,Kelaniya Raja Maha Viharaya,Night,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,139.8366296,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2892,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,103.5490743,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2890,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,96.25772041,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2806,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,81.01246769,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2798,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,94.40400401,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2992,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,120.8314717,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2797,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,100.0659208,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2891,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,89.39997865,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3600,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,124.2660741,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2713,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,105.3321251,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1660,Kelaniya Raja Maha Viharaya,Morning,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,145.6003035,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2929,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,112.8137184,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1725,Kelaniya Raja Maha Viharaya,Morning,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,163.1644265,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1729,Kelaniya Raja Maha Viharaya,Evening,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,165.2913381,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2952,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,122.398885,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2568,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,83.4260894,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2723,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,92.69797135,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2567,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,96.92707617,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2566,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,90.06635984,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2756,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,87.03548596,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2922,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,93.96083783,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2953,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,129.1487655,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2758,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,91.18435656,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2954,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,125.7947124,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2841,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,73.34547947,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2842,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,82.91817326,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2930,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,112.1663225,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2714,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,87.39774646,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3602,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,113.5750384,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2551,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,59.14906178,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2668,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,109.0246143,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2823,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,96.95893185,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3378,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,123.8282518,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1751,Kelaniya Raja Maha Viharaya,Morning,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,149.1508034,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1905,Kelaniya Raja Maha Viharaya,Evening,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,143.8435241,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3201,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,120.7227219,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3200,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,91.83052585,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2187,Kelaniya Raja Maha Viharaya,Night,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,182.9187025,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2219,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,67.09793142,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2220,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,98.62652783,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3466,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,133.5799493,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2186,Kelaniya Raja Maha Viharaya,Evening,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,165.8854615,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3164,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,130.3887377,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3467,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,123.2180746,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3468,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,102.946259,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2243,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,83.00455095,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2244,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,89.72124391,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1857,Kelaniya Raja Maha Viharaya,Night,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,162.2955667,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1856,Kelaniya Raja Maha Viharaya,Evening,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,145.2719579,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2796,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,75.07513934,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2242,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,84.47373452,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1906,Kelaniya Raja Maha Viharaya,Night,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,173.2911365,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2138,Kelaniya Raja Maha Viharaya,Night,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,177.2013273,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2137,Kelaniya Raja Maha Viharaya,Evening,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,187.7587702,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1993,Kelaniya Raja Maha Viharaya,Night,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,203.7594958,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2006,Kelaniya Raja Maha Viharaya,Morning,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,191.6135576,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2010,Kelaniya Raja Maha Viharaya,Evening,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,174.1121517,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2032,Kelaniya Raja Maha Viharaya,Morning,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,177.1361087,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2054,Kelaniya Raja Maha Viharaya,Morning,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,176.1665611,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2055,Kelaniya Raja Maha Viharaya,Night,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,178.3322834,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2058,Kelaniya Raja Maha Viharaya,Evening,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,198.1247711,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3423,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,123.5755532,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1941,Kelaniya Raja Maha Viharaya,Morning,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,188.683966,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3424,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,132.9572157,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2070,Kelaniya Raja Maha Viharaya,Morning,180,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,172.9231659,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3278,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,129.4135885,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3277,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,108.1656185,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3276,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,107.2716625,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3433,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,114.4374641,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3261,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,133.8524555,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3251,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,99.13169959,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3479,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,141.3479982,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2491,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,97.23789089,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2263,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,72.6526124,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3489,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,119.3725196,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3379,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,123.9514818,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3039,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,113.3216381,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2423,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,95.76358888,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1789,Kelaniya Raja Maha Viharaya,Morning,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,145.8623859,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3038,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,119.7451127,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1777,Kelaniya Raja Maha Viharaya,Evening,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,125.4419017,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1774,Kelaniya Raja Maha Viharaya,Night,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,140.7638251,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2403,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,107.3900997,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1773,Kelaniya Raja Maha Viharaya,Morning,150,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,150.9812676,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3533,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,117.8079184,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3020,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,106.7096335,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3019,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,118.9419533,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2454,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,81.97898737,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3551,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,133.4060219,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3552,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,120.8512635,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2490,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,94.22858345,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3532,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,125.5031822,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2388,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,80.76018688,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2381,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,81.45744767,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3516,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,108.7904418,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3490,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,134.7213474,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2282,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,93.53772383,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3133,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,131.7223811,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3113,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,118.0278719,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2309,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,87.55763579,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2310,Kelaniya Raja Maha Viharaya,Evening,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,96.55415332,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3506,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,115.3622108,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3098,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,111.942262,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3507,Kelaniya Raja Maha Viharaya,Evening,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,128.9327694,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2328,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,105.414435,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2329,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,85.54083614,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3091,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,123.676287,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2356,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,101.9060752,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3508,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,120.8722131,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3078,Kelaniya Raja Maha Viharaya,Morning,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,117.9487074,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2368,Kelaniya Raja Maha Viharaya,Morning,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,99.8268257,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3066,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,103.1044804,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2264,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,109.3540517,"tourist_attraction,place_of_worship,point_of_interest,establishment"
2669,Kelaniya Raja Maha Viharaya,Night,90,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,94.39984539,"tourist_attraction,place_of_worship,point_of_interest,establishment"
3632,Kelaniya Raja Maha Viharaya,Night,120,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,103.1018967,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1650,Kelaniya Raja Maha Viharaya,Night,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,58.88449908,"tourist_attraction,place_of_worship,point_of_interest,establishment"
273,Kelaniya Raja Maha Viharaya,Morning,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,65.58012481,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1472,Kelaniya Raja Maha Viharaya,Morning,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,52.26316585,"tourist_attraction,place_of_worship,point_of_interest,establishment"
765,Kelaniya Raja Maha Viharaya,Evening,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,54.02239004,"tourist_attraction,place_of_worship,point_of_interest,establishment"
274,Kelaniya Raja Maha Viharaya,Evening,45,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,38.77813687,"tourist_attraction,place_of_worship,point_of_interest,establishment"
275,Kelaniya Raja Maha Viharaya,Night,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,66.30918013,"tourist_attraction,place_of_worship,point_of_interest,establishment"
749,Kelaniya Raja Maha Viharaya,Night,200,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,207.6430368,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1457,Kelaniya Raja Maha Viharaya,Morning,45,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,41.7252023,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1152,Kelaniya Raja Maha Viharaya,Evening,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,53.48710517,"tourist_attraction,place_of_worship,point_of_interest,establishment"
1153,Kelaniya Raja Maha Viharaya,Night,60,Religious Site,ChIJZRPdHihY4joRRH3j8j-i36Y,38.13963939,"tourist_attraction,place_of_worship,point_of_interest,establishment"
